Common_Name,Issuer_Name,Country,Industry,Sector,Year_MSCI,Rating_year,Rating_month,Market_Capital,Mark.Cap_type,Overall_Company_Rating,Industry_Adjusted_Score,Weighted_Average_Score,E_score,E_weight,S_score,S_weight,G_score,G_weight,Year_TRASE,Country_trade,Commodity,DF_E,volume,gvkey,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age,News_count,me
Company_164,Company_164,Hong Kong,"Textiles, Apparel & Luxury Goods",Materials,2017,2016,11,96.89489808,original,B,1.8,3.5,7.1,8,3.4,60,2.6,32,2016,Brazil,pork,0.004311134,74.2,252367,145.953506738234,142.191382396126,119.316495292285,7.56034231664038,44.8688796931796,0.25404072469436,0.0633438874949586,NA,0,1.81232484891286,0.711797545176186,0,390.5,0,93.0207356913138
Company_164,Company_164,Hong Kong,"Textiles, Apparel & Luxury Goods",Materials,2018,2017,10,107.1203258,original,BB,4.2,4.4,6.5,8,4.4,58,3.9,34,2017,Brazil,chicken,0.035901022,110.335,252367,143.7315838,137.521299307682,119.00776482733,8.58277827191487,50.7419774083262,0.277665960974278,0.0721016985293888,NA,0,2.20037654635284,0.704349773836493,0,402.5,0,101.886041344865
Company_164,Company_164,Hong Kong,"Textiles, Apparel & Luxury Goods",Materials,2018,2017,10,107.1203258,original,BB,4.2,4.4,6.5,8,4.4,58,3.9,34,2017,Brazil,pork,0.154574554,334.255,252367,143.7315838,137.521299307682,119.00776482733,8.58277827191487,50.7419774083262,0.277665960974278,0.0721016985293888,NA,0,2.20037654635284,0.704349773836493,0,402.5,0,101.886041344865
Company_164,Company_164,Hong Kong,"Textiles, Apparel & Luxury Goods",Materials,2019,2018,10,81.10234053,original,BB,4.1,4.5,6.1,8,4.3,58,4.4,34,2018,Brazil,chicken,0.101481428,166.272,252367,146.785040189007,132.857208822503,119.393732172224,8.88229194541237,48.7279283479118,0.269382145963888,0.0744175411086213,NA,0.0179230238349449,1.87405003302161,0.785146809615478,0.0097035682837032,414.5,0,97.8089108528423
Company_164,Company_164,Hong Kong,"Textiles, Apparel & Luxury Goods",Materials,2019,2018,10,81.10234053,original,BB,4.1,4.5,6.1,8,4.3,58,4.4,34,2018,Brazil,pork,0.004311134,74.2,252367,146.785040189007,132.857208822503,119.393732172224,8.88229194541237,48.7279283479118,0.269382145963888,0.0744175411086213,NA,0.0179230238349449,1.87405003302161,0.785146809615478,0.0097035682837032,414.5,0,97.8089108528423
Company_165,Company_165,India,Commodity Chemicals,Materials,2019,2018,8,2149.795591,original,BBB,4.9,4.1,3.9,64,3.7,20,5.6,16,2018,Indonesia,palm oil,0.328465151,5.684210526,223083,443.314765812224,748.232131570381,279.373139556743,65.9030262222857,2224.23408091784,0.543805150902907,0.236497719305481,0.410136560489091,0.145055954100807,0.0429545102887227,0.80651562289552,0.101900406694506,414.5,0,2186.50081216754
Company_166,Company_166,United States,Retail - Food & Staples,Consumer Staples,2016,2015,8,23719.37974,original,BB,3.8,3.8,2.3,32,4,50,6,18,2015,Brazil,beef,23.10394349,71.27101944,10247,16890.31375,48147.67875,5417.40025,837.83675,25287.9405426496,0.539689161499365,0.154538620209784,0.406649212049588,0.8161369798507,0.310800227628707,2.89881988658605,0.370339110366447,546.5,0,22748.8865426496
Company_166,Company_166,United States,Retail - Food & Staples,Consumer Staples,2017,2016,9,27015.17512,original,BB,4,3.9,2.7,28,4.4,56,4,16,2016,Brazil,beef,41.05453618,213.2601445,10247,14133.47925,49287.75025,4275.68475,793.94575,30648.6265214459,0.667587510656852,0.194323892933932,0.558691780970858,0.639204107680186,0.119286707054805,2.52898518693341,0.333774983627747,558.5,0,27216.7502714459
Company_166,Company_166,United States,Retail - Food & Staples,Consumer Staples,2018,2017,8,27803.53262,original,BB,3.4,3.9,2.8,28,4.3,56,4.5,16,2017,Brazil,beef,17.7834046,115.0634406,10247,17833.10775,53704.6725,2737.49275,1064.112,36175.0376480497,0.611051656362444,0.393653018266597,1.00035370210576,0.821114410834262,0.0547760944189311,3.49585009936462,0.462390127969248,570.5,0,28763.5861480497
Company_167,Company_167,Thailand,Banks,Financials,2019,2018,3,2305.355943,original,A,6.3,5.1,5.6,8,4.2,58,6.6,34,2018,Brazil,chicken,1.474751344,4168.527,203990,9096.49613923809,722.442198263415,1061.35585647298,189.69667769525,4313.43519927366,NA,0.179056284050459,0.225275433069726,0.687424988926231,0.00504384546806499,99.6746814323347,0.249842571268591,414.5,0,2075.78585618568
Company_168,Company_168,Thailand,Food Products,Consumer Staples,2018,2017,2,2773.199386,original,BBB,5,4.1,2.6,39,5.9,46,2.9,15,2017,Brazil,soy,0.397341649,326.6207998,204815,3942.9949494602,3822.86944900247,1385.73992483539,158.77645344601,4567.26262870611,0.160841489622246,0.114577354948954,0.172673570999818,0.576180428654809,0.0102788349086484,3.78950422372107,0.437341501577394,402.5,0,2857.10017517682
Company_168,Company_168,Thailand,Food Products,Consumer Staples,2020,2019,9,2605.077437,original,BBB,5.4,4.5,2.5,35,6.1,49,3.7,16,2019,Brazil,soy,0.00890948,320.9667958,204815,4433.27650081976,4121.29300903603,1485.02630892823,131.994311520676,4653.40927377234,0.157135800577674,0.0888625193623658,0.117579848863026,0.602210224878796,0.0111326760193811,3.50023820282075,0.458357044542742,426.5,0,2654.48564860702
Company_168,Company_168,Thailand,Food Products,Consumer Staples,2021,2020,8,2165.516527,original,BBB,5.1,4.3,2.6,32,6.5,35,3.6,33,2020,Brazil,soy,0.003119638,75.59292,204815,4534.50722245232,4170.84141553926,1659.54491959439,136.599237862378,3967.98434935234,0.174922597881615,0.0822781191992048,0.150987264887883,0.573713033623228,0.0417933685183164,3.23150244556058,0.426483858018914,438.5,0,2153.74674992956
Company_169,Company_169,China,Food Products,Consumer Staples,2021,2020,12,26519.46547,original,B,1.9,3,3.8,40,2.4,27,2.6,33,2020,Brazil,soy,0.310628857,1804.25,270377,6869.96453917806,5226.35604240697,2815.93131324008,354.961664136652,15661.7714788868,0.151820683646171,0.128902099623664,0.233547409839386,0.472835648547125,0.103334403358134,0.987850617885297,0.312632295384862,438.5,0,13937.3097035249
Company_170,Company_170,Russia,Automobiles,Consumer Discretionary,2020,2019,10,263000,search,BBB,4.5,4.3,6.5,35,3,45,3.5,20,2019,Brazil,soy,874.8055126,117572.6068,101759,47656.0249476172,19429.3453362253,28845.4096068253,1481.04685414733,25613.0743303227,0.126480088278948,0.0509396482742584,0.0976931049376422,0.36919279790344,0.155616988413085,2.84815607543687,0.242086846128995,426.5,1,17804.5522286613
Company_170,Company_170,Russia,Automobiles,Consumer Discretionary,2021,2020,12,258000,search,BBB,5.7,4.5,6.5,30,3.8,37,3.5,33,2020,Brazil,soy,225.6646376,73780.43215,101759,49811.7028123428,20084.2882208037,29120.777859155,1367.12039340022,26561.9103889197,0.134051959406932,0.0491629586552213,0.105945979387904,0.388681750009801,0.181543789374754,2.80384521567023,0.245587981906145,438.5,2,18973.8748320632
Company_171,Company_171,Japan,Trading Companies & Distributors,Industrials,2016,2015,5,9941.881865,original,A,6.7,5.6,5.3,27,7.7,20,4.9,53,2015,Brazil,soy,644.0109668,21899.99992,101940,38707.7240906748,73717.9668828795,9689.58089505127,636.332682281285,18861.6332332753,0.14900025369072,0.0621963062152882,0.214655759005812,0.700119296961424,0.142979604538408,5.78784064743861,0.362917304969818,378.5,0,8808.03473099289
Company_171,Company_171,Japan,Trading Companies & Distributors,Industrials,2019,2018,7,12043.49225,original,BBB,4.3,5.1,7.3,23,8.1,15,3.5,62,2018,Indonesia,palm oil,17.02082045,331.5789053,101940,40150.7501437482,56565.8919900416,11572.8819791314,1097.15045963149,22449.2349662701,0.148011273509737,0.0987971631556059,0.173896469404344,0.657237096678876,0.148135287914392,5.08764333366622,0.351688801421283,414.5,0,12451.8739634349
Company_172,Company_172,United States,Construction & Farm Machinery & Heavy Trucks,Industrials,2020,2019,6,2694.133769,original,BB,4.1,4.5,2.8,28,4.8,42,5.8,30,2019,Indonesia,palm oil,247.4946558,12300,10735,8596,2613.25,3478.275,242.2,6491.13418795061,0.0986315392869492,0.0603605252939791,0.11061661320228,0.603688167391432,0.0628379250405904,0.830311563420109,0.483144232261774,678.5,0,2701.55918795061
Company_172,Company_172,United States,Construction & Farm Machinery & Heavy Trucks,Industrials,2021,2020,5,2353.136852,original,BB,4.2,4.5,2.8,24,4.9,35,5.2,41,2020,Indonesia,palm oil,115.4307667,5511.87,10735,8753.2,2924.675,2943.325,146.075,7000.12605553357,0.102519648122642,0.0489534157286177,0.141432245608277,0.699750632815299,0.0428047688575981,0.908179762976552,0.556631062148291,690.5,0,2402.62605553357
Company_173,Company_173,United States,Food Products,Consumer Staples,2016,2015,11,18282.7632,original,B,1.8,2.9,1.6,36,3.2,53,5.1,11,2015,Brazil,chicken,65.30716489,13159.195,10793,23670.75,39692.75,11714.25,974.5,20395.4837646465,0.161321085722119,0.0830535173535348,0.188208073971518,0.462470696474104,0.0264075196276052,2.75308662077398,0.323241501216104,630.5,0,13122.2337646465
Company_173,Company_173,United States,Food Products,Consumer Staples,2017,2016,11,20483.93438,original,B,1.9,3.2,2.6,36,3.6,53,2.7,11,2016,Brazil,chicken,1.238921413,1972.856,10793,22803.75,39552.75,12250,1430.25,25477.7259000511,0.22070115180396,0.116706802211161,0.248372751931725,0.414107813929569,0.0440135031632961,2.51976310089639,0.284488163242269,642.5,1,19572.7259000511
Company_173,Company_173,United States,Food Products,Consumer Staples,2018,2017,12,29782.59332,original,B,2.5,3.4,2.7,35,3.7,50,4.4,15,2017,Brazil,chicken,0.035901022,613.427,10793,23822.25,36971.75,12408.5,1811.75,26540.0522917128,0.235868764732988,0.146233874463507,0.278242618706769,0.430309073518684,0.0211284069534878,2.64013566056228,0.304952512827715,654.5,1,19446.8022917128
Company_173,Company_173,United States,Food Products,Consumer Staples,2019,2018,12,19505.27884,original,BB,3.5,4,3,33,4.1,52,5.9,15,2018,Brazil,chicken,0.745942484,1871.753,10793,28210.25,39440.5,14034.75,2563.5,29117.4307357982,0.216687307975965,0.182040784270925,0.273494976846079,0.465266181668266,0.0149953730084452,2.87013212004867,0.354914106071758,666.5,5,19352.6807357982
Company_174,Company_174,Finland,Paper & Forest Products,Materials,2020,2019,6,14179.80048,original,AAA,10,6,5.6,72,5.5,12,8,16,2019,Indonesia,wood pulp,192.4989778,9982.081,101718,16000.8029362344,12206.5183463051,11598.8293374913,1616.52187094564,15912.1690210296,0.208265034414931,0.139182422563881,0.188884323738211,0.102293239946801,0.180600862979119,0.694991956951518,0.072057150387702,426.5,7,15659.8374111824
Company_175,Company_175,United Kingdom,Food Products,Consumer Staples,2015,2014,11,124000,original,AA,8.2,5.3,6.9,39,3.5,54,10,7,2014,Brazil,soy,0.064732376,191,10846,64610.0350602712,66929.2207235786,21370.7079328591,6734.66342500129,82500.4652087192,0.475800123554509,0.315354560932984,0.476775732562424,0.526894381766919,0.0985458920642021,3.42458594685982,0.260668451840987,774.5,48,69929.51978
Company_175,Company_175,United States,Food Products,Consumer Staples,2019,2018,7,212000,search,A,7.1,5.8,7.7,29,4.6,43,5.6,28,2018,Indonesia,palm oil,1094.84661,18946.72421,10846,73812.3683774982,62513.8353467046,17386.2696725718,7037.80602368807,123060.036225133,0.413462945866407,0.407040024396609,0.618430373405169,0.751026956132931,0.0828918888163927,4.73569617573452,0.433539253406564,822.5,43,95634.5574005246
Company_175,Company_175,United States,Food Products,Consumer Staples,2021,2020,9,220000,search,A,6.7,5.6,7.2,34,5,33,4.5,33,2020,Indonesia,palm oil,41.81178311,6375.485468,10846,74598.8436041651,57759.0091137657,19052.2526583183,6968.5034715452,110725.237594602,0.387937963336461,0.371610231290647,0.640547459671744,0.759271792452953,0.106744388514908,4.38690763329782,0.420829702876292,846.045454545455,136,84670.361433279
Company_176,Company_176,United Kingdom,Trading Companies & Distributors,Industrials,2018,2017,7,450.6736504,original,BB,4,4.9,3.1,36,6.5,27,5.5,37,2017,Brazil,beef,0.002662648,28.36315228,101630,405.1258666,315.2807344,183.7591941,31.23096491,576.578274523773,0.323801406655765,0.170389278211297,0.472151432027264,0.484027451235007,0.0689955744914344,4.55202433967719,0.369404682242863,402.5,0,442.692720201273
Company_177,Company_177,United States,Tobacco,Consumer Staples,2016,2015,1,2562.530612,original,BB,2.9,2.3,2.3,32,2.3,53,2.3,15,2015,Brazil,pork,0.327283139,869.652,13963,1557.63525,1130.52675,68.40375,61.82175,3025.5520508124,0.333313644158887,1.62165515147928,2.2214513076152,3.385329067,0.417889634150018,18.6165525220016,0.584435722029141,342.5,0,2763.3780508124
Company_178,Company_178,Hong Kong,Household & Personal Products,Consumer Staples,2018,2017,9,2244.245332,original,AAA,10,7.2,8.6,34,6.2,44,7,22,2017,Indonesia,wood pulp,22.16351613,1000,285555,2132.5716526681,1561.39957655948,983.911780186944,78.5635786562242,2843.40905989226,0.270767302922723,0.079946441959627,0.201751972620733,0.437021113056913,0.105928732403071,1.19269927892299,0.302338918705925,402.5,0,2325.01248565667
Company_179,Company_179,United Kingdom,Retail - Consumer Discretionary,Consumer Discretionary,2020,2019,1,2045.08584,original,AA,7.4,5.1,3.8,26,5.4,47,6,27,2019,Indonesia,palm oil,222.1791458,5383.127709,327134,3020.86375,7598.974125,670.60325,130.42225,2400.59847892361,0.238795051951154,0.197871146438534,0.461380402592564,0.745498927772118,0.150868363385397,2.81439938203267,0.245993131982337,426.5,0,2012.23597888803
Company_180,Company_180,Sweden,Asset Management & Custody Banks,Financials,2016,2015,3,33900,search,AA,8.5,6,5.9,50,6.9,28,5.2,22,2015,Argentina,soy,3.566971483,30124.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_181,Company_181,United States,Retail - Food & Staples,Consumer Staples,2021,2020,12,408000,original,BB,3,3.6,7.4,12,3.3,55,2.6,33,2020,Brazil,soy,8.560790664,5063.101815,11259,236439.666666667,527796.666666667,73602.75,15137.5,426709.086415843,0.59565207672782,0.20622791933488,0.415511055179599,0.525998371690119,0.0750439517906689,1.26482701418378,0.312011198486967,606.5,21,364789.253086677
Company_182,Company_182,Chile,Retail - Food & Staples,Consumer Staples,2016,2015,9,4963.516231,original,BB,3,3.7,7.1,26,1.7,48,3.9,26,2015,Brazil,beef,2355.438151,6448.091015,205677,4402.99964213302,5969.87626462995,1889.1403970643,264.588773446902,6495.3518010909,0.401995494260941,0.149558358637478,0.28145571631033,0.493173283546859,0.0579483372987647,1.21377055468696,0.350785190421436,378.6,0,5125.49553383988
Company_182,Company_182,Chile,Retail - Food & Staples,Consumer Staples,2016,2015,9,4963.516231,original,BB,3,3.7,7.1,26,1.7,48,3.9,26,2015,Brazil,chicken,1.920798967,506.258,205677,4402.99964213302,5969.87626462995,1889.1403970643,264.588773446902,6495.3518010909,0.401995494260941,0.149558358637478,0.28145571631033,0.493173283546859,0.0579483372987647,1.21377055468696,0.350785190421436,378.6,0,5125.49553383988
Company_183,Company_183,Finland,Industrial Machinery,Industrials,2019,2018,2,13934.39056,original,AAA,9.7,6.6,6.9,38,3.7,19,7.6,43,2018,Indonesia,palm oil,0.007223192,0.125,101557,6726.93855765073,5839.87631142893,2796.89336252775,452.313109558651,12462.2217133404,0.412372379686781,0.161866566035353,0.248248115935618,0.275734258994326,0.0898461480080959,9.70413416972445,0.131550112357864,414.5,0,11935.4927191318
Company_184,Company_184,Singapore,Food Products,Consumer Staples,2018,2017,11,14816.53178,original,BBB,5.3,4.4,5.3,48,2,36,7.4,16,2017,Brazil,soy,0.08477554,201.1790297,246116,36807.269,41864.338,15008.60075,1047.506,28256.2596442571,0.126033744911671,0.0695333339263529,0.130753408778625,0.621191499377027,0.217069621877788,2.29971648454072,0.460715870068664,402.5,6,15890.9743942571
Company_184,Company_184,Singapore,Food Products,Consumer Staples,2019,2018,11,14189.3282,original,BBB,4.4,4.3,5.1,48,2.5,36,5.7,16,2018,Indonesia,palm oil,141983.3056,7287384,246116,42301.9565,44267.791,16256.42,1237.52925,30985.9869243752,0.105223520027973,0.0763172690709004,0.098993947097062,0.648376572361805,0.196422427531429,2.63351801979876,0.491699884110585,414.5,78,15055.2889243752
Company_184,Company_184,Singapore,Food Products,Consumer Staples,2020,2019,12,19623.636,original,BBB,5.4,4.5,4.5,52,2.3,29,7.5,19,2019,Indonesia,palm oil,95889.35499,7731136.628,246116,46198.649,44006.0775,16504.1695,1207.246,35203.1459713738,0.111186282900663,0.0731970912427553,0.102729771996602,0.695012389296893,0.196486016393932,2.83055389231124,0.513616916236569,426.5,2,17209.7064713738
Company_184,Company_184,Singapore,Food Products,Consumer Staples,2021,2020,9,20637.97602,original,BBB,4.3,4.2,3.7,37,4,30,5.1,33,2020,Brazil,soy,148.6877206,130169.7197,246116,46418.7665,43387.97388,16724.51825,1259.577875,36892.5478619396,0.119249116614839,0.0752477704911855,0.116966958255925,0.693323167800164,0.208891369566596,2.45131188183443,0.514689445860308,438.5,6,19034.9091119396
Company_184,Company_184,Singapore,Food Products,Consumer Staples,2021,2020,9,20637.97602,original,BBB,4.3,4.2,3.7,37,4,30,5.1,33,2020,Indonesia,palm oil,30516.41561,3548163.518,246116,46418.7665,43387.97388,16724.51825,1259.577875,36892.5478619396,0.119249116614839,0.0752477704911855,0.116966958255925,0.693323167800164,0.208891369566596,2.45131188183443,0.514689445860308,438.5,6,19034.9091119396
Company_185,Company_185,Hong Kong,Banks,Financials,2019,2018,12,12100,search,BB,3,4.3,2.9,8,4.3,58,4.7,34,2018,Indonesia,palm oil,225.0559273,3894.675789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_186,Company_186,Argentina,Integrated Oil & Gas,Energy,2017,2016,8,6748.772358,original,B,2.7,3.4,3.9,51,2.1,19,3.4,30,2016,Argentina,soy,231.9788526,732038.784,28520,28105.9023183724,14586.3534258513,12501.1935829928,419.350024228206,14532.8287897572,0.196096628279724,0.0343682448706974,0.259237213771493,0.520914882426884,0.0709894639336072,0.896235463880507,0.308791805703038,390.5,0,7185.15529561715
Company_186,Company_186,Argentina,Integrated Oil & Gas,Energy,2018,2017,8,7973.071258,original,B,2.1,3,3.8,51,1.7,17,2.3,32,2017,Argentina,soy,192.5281901,671503.736,28520,26358.075043179,13909.7160163593,10122.4540958075,-1913.601119,17309.7213320163,0.184052929432744,-0.189047691,0.24606401292623,0.613400549501187,0.0702922944883761,0.983176974895464,0.368453495418859,402.5,0,8927.30625190652
Company_186,Company_186,Argentina,Integrated Oil & Gas,Energy,2019,2018,11,5915.185024,original,B,2.6,3.4,2.7,49,4.4,15,4,36,2018,Argentina,soy,158.8473888,506093.6261,28520,26788.3359781784,14344.1349534344,10496.2487120544,688.957464194836,15005.88149,0.1983586840548,0.0645857080649937,0.243187088277045,0.614880508337762,0.102741298045869,0.992214414383759,0.370720216078167,414.5,0,6987.63605682222
Company_186,Company_186,Argentina,Integrated Oil & Gas,Energy,2020,2019,12,5630.588185,original,B,2.4,3.5,3,48,3.8,16,3.9,36,2019,Argentina,soy,239.3345588,857361.5613,28520,26811.4553638325,12995.6275201201,11626.3574758981,889.743005533484,13238.3910650898,0.184228392154763,0.0767902519952924,0.186705607649155,0.549075285489232,0.092569411919842,0.924507973397618,0.350012242886618,426.5,0,5464.45114938835
Company_187,Company_187,China,Food Products,Consumer Staples,2021,2020,8,16453.00319,original,B,2.3,3.2,1.9,41,5.1,26,3.2,33,2020,Indonesia,palm oil,313.5595573,27387.30641,321926,479.395641277024,625.032530056579,383.419437560045,107.489607637959,11147.9898344354,0.521492427368344,0.279891656172771,0.439848112750157,0.0333668512315802,3.2015500882883,0.801775877333144,0.0105928607552638,438.5,0,11383.6230644462
